company_folder,company_name,cik,form_type,period_dt,q_year,q_num,label,label_num
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,1998-06-30,1998,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,1998-09-30,1998,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,1999-03-31,1999,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,1999-06-30,1999,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,1999-09-30,1999,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2000-03-31,2000,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2000-06-30,2000,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2000-09-30,2000,3,healthy,0
IBM,IBM,,10-Q,2000-12-31,2000,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2001-03-31,2001,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2001-06-30,2001,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2001-09-30,2001,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2002-03-31,2002,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2002-06-30,2002,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2002-09-30,2002,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,8-K,2002-12-31,2002,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2003-03-31,2003,1,healthy,0
IBM,IBM,,10-Q,2003-06-30,2003,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2003-09-30,2003,3,healthy,0
IBM,IBM,,10-Q,2003-12-31,2003,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2004-03-31,2004,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2004-06-30,2004,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2004-09-30,2004,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,8-K,2004-12-31,2004,4,healthy,0
IBM,IBM,,10-Q,2005-03-31,2005,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2005-06-30,2005,2,healthy,0
IBM,IBM,,10-Q,2005-09-30,2005,3,healthy,0
IBM,IBM,,10-Q,2005-12-31,2005,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2006-03-31,2006,1,healthy,0
IBM,IBM,,10-Q,2006-06-30,2006,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2006-09-30,2006,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2007-03-31,2007,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2007-06-30,2007,2,healthy,0
IBM,IBM,,10-Q,2007-09-30,2007,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,8-K,2007-12-31,2007,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2008-03-31,2008,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2008-06-30,2008,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2008-09-30,2008,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,8-K,2008-12-31,2008,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2009-03-31,2009,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2009-06-30,2009,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2009-09-30,2009,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,8-K,2009-12-31,2009,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2010-03-31,2010,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2010-06-30,2010,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2010-09-30,2010,3,healthy,0
IBM,IBM,,8-K,2010-12-31,2010,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2011-03-31,2011,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2011-06-30,2011,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2011-09-30,2011,3,healthy,0
IBM,IBM,,8-K,2011-12-31,2011,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2012-03-31,2012,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2012-06-30,2012,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2012-09-30,2012,3,healthy,0
IBM,IBM,,8-K,2012-12-31,2012,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2013-03-31,2013,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2013-09-30,2013,3,healthy,0
IBM,IBM,,8-K,2013-12-31,2013,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2014-06-30,2014,2,healthy,0
IBM,IBM,,10-Q,2014-09-30,2014,3,healthy,0
IBM,IBM,,10-Q,2015-03-31,2015,1,healthy,0
IBM,IBM,,10-Q,2015-06-30,2015,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2015-09-30,2015,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2016-03-31,2016,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2016-06-30,2016,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2016-09-30,2016,3,healthy,0
IBM,IBM,,10-Q,2016-12-31,2016,4,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2017-03-31,2017,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2017-06-30,2017,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2017-09-30,2017,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2018-03-31,2018,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2018-06-30,2018,2,healthy,0
IBM,IBM,,10-Q,2018-09-30,2018,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2019-03-31,2019,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2020-03-31,2020,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2020-06-30,2020,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2020-09-30,2020,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2021-03-31,2021,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2021-06-30,2021,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2021-09-30,2021,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2022-03-31,2022,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2022-06-30,2022,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2022-09-30,2022,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2023-03-31,2023,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2023-06-30,2023,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2023-09-30,2023,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2024-03-31,2024,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2024-06-30,2024,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2024-09-30,2024,3,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2025-03-31,2025,1,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2025-06-30,2025,2,healthy,0
IBM,INTERNATIONAL BUSINESS MACHINES CORP,51143.0,10-Q,2025-09-30,2025,3,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1993-12-31,1993,4,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1994-03-31,1994,1,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,8-K,1994-06-30,1994,2,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1994-09-30,1994,3,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1994-12-31,1994,4,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1995-03-31,1995,1,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1995-09-30,1995,3,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1995-12-31,1995,4,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1996-03-31,1996,1,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,8-K,1996-06-30,1996,2,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1996-09-30,1996,3,healthy,0
KLA Corp,KLA INSTRUMENTS CORP,319201.0,10-Q,1996-12-31,1996,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1997-03-31,1997,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,8-K,1997-06-30,1997,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1997-09-30,1997,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1997-12-31,1997,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1998-03-31,1998,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1998-09-30,1998,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1998-12-31,1998,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1999-03-31,1999,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1999-09-30,1999,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,1999-12-31,1999,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2000-03-31,2000,1,healthy,0
KLA Corp,KLA Corp,,8-K,2000-06-30,2000,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2000-09-30,2000,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2000-12-31,2000,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2001-03-31,2001,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,8-K,2001-06-30,2001,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2001-09-30,2001,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2001-12-31,2001,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2002-03-31,2002,1,healthy,0
KLA Corp,KLA Corp,,8-K,2002-06-30,2002,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2002-09-30,2002,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2002-12-31,2002,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2003-03-31,2003,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,8-K,2003-06-30,2003,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2003-09-30,2003,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2003-12-31,2003,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2004-03-31,2004,1,healthy,0
KLA Corp,KLA Corp,,8-K,2004-06-30,2004,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2004-09-30,2004,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2004-12-31,2004,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2005-03-31,2005,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2005-06-30,2005,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2005-09-30,2005,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2005-12-31,2005,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2006-03-31,2006,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2006-06-30,2006,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2006-09-30,2006,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2006-12-31,2006,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2007-03-31,2007,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2007-06-30,2007,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2007-09-30,2007,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2007-12-31,2007,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2008-03-31,2008,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2008-06-30,2008,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2008-09-30,2008,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2008-12-31,2008,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2009-03-31,2009,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2009-06-30,2009,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2009-09-30,2009,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2009-12-31,2009,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2010-03-31,2010,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2010-06-30,2010,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2010-09-30,2010,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2010-12-31,2010,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2011-03-31,2011,1,healthy,0
KLA Corp,KLA Corp,,10-Q,2011-06-30,2011,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2011-09-30,2011,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2011-12-31,2011,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2012-03-31,2012,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2012-06-30,2012,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2012-09-30,2012,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2012-12-31,2012,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2013-03-31,2013,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2013-06-30,2013,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2013-09-30,2013,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2013-12-31,2013,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2014-03-31,2014,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2014-06-30,2014,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2014-09-30,2014,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2014-12-31,2014,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2015-03-31,2015,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2015-06-30,2015,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2015-09-30,2015,3,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2015-12-31,2015,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2016-03-31,2016,1,healthy,0
KLA Corp,KLA Corp,,10-Q,2016-06-30,2016,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2016-09-30,2016,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2016-12-31,2016,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2017-03-31,2017,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2017-06-30,2017,2,healthy,0
KLA Corp,KLA Corp,,10-Q,2017-09-30,2017,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2017-12-31,2017,4,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2018-03-31,2018,1,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2018-06-30,2018,2,healthy,0
KLA Corp,KLA TENCOR CORP,319201.0,10-Q,2018-09-30,2018,3,healthy,0
KLA Corp,KLA Corp,,10-Q,2018-12-31,2018,4,healthy,0
KLA Corp,KLA Corp,,10-Q,2019-03-31,2019,1,healthy,0
KLA Corp,KLA Corp,,10-Q,2019-06-30,2019,2,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2019-09-30,2019,3,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2019-12-31,2019,4,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2020-03-31,2020,1,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2020-06-30,2020,2,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2020-09-30,2020,3,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2020-12-31,2020,4,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2021-03-31,2021,1,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2021-06-30,2021,2,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2021-09-30,2021,3,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2021-12-31,2021,4,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2022-03-31,2022,1,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2022-06-30,2022,2,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2022-09-30,2022,3,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2022-12-31,2022,4,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2023-03-31,2023,1,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2023-06-30,2023,2,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2023-09-30,2023,3,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2023-12-31,2023,4,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2024-03-31,2024,1,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2024-06-30,2024,2,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2024-09-30,2024,3,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2024-12-31,2024,4,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2025-03-31,2025,1,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2025-06-30,2025,2,healthy,0
KLA Corp,KLA CORP,319201.0,10-Q,2025-09-30,2025,3,healthy,0
Meta,Meta,,10-Q,2012-03-31,2012,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2012-06-30,2012,2,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2012-09-30,2012,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2012-12-31,2012,4,healthy,0
Meta,Meta,,10-Q,2013-03-31,2013,1,healthy,0
Meta,Meta,,10-Q,2013-06-30,2013,2,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2013-09-30,2013,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2013-12-31,2013,4,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2014-03-31,2014,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2014-06-30,2014,2,healthy,0
Meta,Meta,,10-Q,2014-09-30,2014,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2014-12-31,2014,4,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2015-03-31,2015,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2015-06-30,2015,2,healthy,0
Meta,Meta,,10-Q,2015-09-30,2015,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2015-12-31,2015,4,healthy,0
Meta,Meta,,10-Q,2016-03-31,2016,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2016-06-30,2016,2,healthy,0
Meta,Meta,,10-Q,2016-09-30,2016,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2016-12-31,2016,4,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2017-03-31,2017,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2017-06-30,2017,2,healthy,0
Meta,Meta,,10-Q,2017-09-30,2017,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2017-12-31,2017,4,healthy,0
Meta,Meta,,10-Q,2018-03-31,2018,1,healthy,0
Meta,Meta,,10-Q,2018-06-30,2018,2,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2018-09-30,2018,3,healthy,0
Meta,Meta,,10-Q,2018-12-31,2018,4,healthy,0
Meta,Meta,,10-Q,2019-03-31,2019,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2019-06-30,2019,2,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2019-09-30,2019,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2019-12-31,2019,4,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2020-03-31,2020,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2020-06-30,2020,2,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2020-09-30,2020,3,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2020-12-31,2020,4,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2021-03-31,2021,1,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2021-06-30,2021,2,healthy,0
Meta,Facebook Inc,1326801.0,10-Q,2021-09-30,2021,3,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2021-12-31,2021,4,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2022-03-31,2022,1,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2022-06-30,2022,2,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2022-09-30,2022,3,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2022-12-31,2022,4,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2023-03-31,2023,1,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2023-06-30,2023,2,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2023-09-30,2023,3,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2023-12-31,2023,4,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2024-03-31,2024,1,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2024-06-30,2024,2,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2024-09-30,2024,3,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2024-12-31,2024,4,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2025-03-31,2025,1,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2025-06-30,2025,2,healthy,0
Meta,"Meta Platforms, Inc.",1326801.0,10-Q,2025-09-30,2025,3,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1994-03-03,1994,1,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1994-06-02,1994,2,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,8-K,1994-09-01,1994,3,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1994-12-01,1994,4,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1995-03-02,1995,1,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1995-06-01,1995,2,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,8-K,1995-08-31,1995,3,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1995-11-30,1995,4,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1996-02-29,1996,1,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1996-05-30,1996,2,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,8-K,1996-08-29,1996,3,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1996-11-28,1996,4,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1997-02-27,1997,1,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1997-05-29,1997,2,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1997-11-27,1997,4,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1998-02-26,1998,1,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1998-05-28,1998,2,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1998-12-03,1998,4,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1999-03-04,1999,1,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1999-06-03,1999,2,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,1999-12-02,1999,4,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,2000-03-02,2000,1,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,2000-06-01,2000,2,healthy,0
Micron Technology,Micron Technology,,8-K,2000-08-31,2000,3,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,2000-11-30,2000,4,healthy,0
Micron Technology,Micron Technology,,10-Q,2001-03-01,2001,1,healthy,0
Micron Technology,Micron Technology,,10-Q,2001-05-31,2001,2,healthy,0
Micron Technology,Micron Technology,,10-Q,2001-11-29,2001,4,healthy,0
Micron Technology,MICRON TECHNOLOGY INC,723125.0,10-Q,2002-02-28,2002,1,healthy,0
